recordId,fullName,email,city,state,country,age,signupDate,purchaseAmount,status
REC-03854,Meera Verma,meera.verma3854@example.com,Jaipur,Rajasthan,India,35,2025-12-24,697.59,Prospect
REC-03855,Meera Joshi,meera.joshi3855@example.com,Jaipur,Rajasthan,India,39,2025-07-10,1136.05,Active
REC-03856,Ananya Desai,ananya.desai3856@example.com,Bengaluru,Karnataka,India,39,2025-02-27,2642.44,Prospect
REC-03857,Vivaan Reddy,vivaan.reddy3857@example.com,Bengaluru,Karnataka,India,37,2025-09-23,3127.57,Prospect
REC-03858,Riya Patel,riya.patel3858@example.com,Mumbai,Maharashtra,India,24,2025-11-17,4753.37,Inactive
REC-03859,Krish Sharma,krish.sharma3859@example.com,Hyderabad,Telangana,India,48,2025-12-08,1525.94,Active
REC-03860,Saanvi Verma,saanvi.verma3860@example.com,Ahmedabad,Gujarat,India,21,2026-01-30,645.82,Inactive
REC-03861,Ishaan Reddy,ishaan.reddy3861@example.com,Delhi,Delhi,India,50,2025-10-19,1180.90,Inactive
REC-03862,Arjun Kapoor,arjun.kapoor3862@example.com,Bengaluru,Karnataka,India,28,2025-03-15,751.31,Prospect
REC-03863,Krish Patel,krish.patel3863@example.com,Kolkata,West Bengal,India,31,2025-07-20,3056.06,Prospect
REC-03864,Aditya Nair,aditya.nair3864@example.com,Hyderabad,Telangana,India,43,2025-06-17,3768.14,Active
REC-03865,Saanvi Sharma,saanvi.sharma3865@example.com,Hyderabad,Telangana,India,47,2025-04-21,1893.53,Inactive
REC-03866,Aditya Mehta,aditya.mehta3866@example.com,Delhi,Delhi,India,21,2025-03-25,4447.58,Prospect
REC-03867,Arjun Iyer,arjun.iyer3867@example.com,Chennai,Tamil Nadu,India,47,2026-01-26,3245.31,Prospect
REC-03868,Aarav Reddy,aarav.reddy3868@example.com,Hyderabad,Telangana,India,29,2025-09-16,2498.30,Prospect
REC-03869,Krish Patel,krish.patel3869@example.com,Jaipur,Rajasthan,India,25,2025-08-19,1179.08,Inactive
REC-03870,Diya Reddy,diya.reddy3870@example.com,Chennai,Tamil Nadu,India,39,2025-10-14,4648.06,Active
REC-03871,Arjun Desai,arjun.desai3871@example.com,Bengaluru,Karnataka,India,32,2025-09-14,3802.05,Inactive
REC-03872,Arjun Kapoor,arjun.kapoor3872@example.com,Chennai,Tamil Nadu,India,47,2025-08-19,3868.24,Active
REC-03873,Arjun Mehta,arjun.mehta3873@example.com,Ahmedabad,Gujarat,India,53,2025-05-03,1937.13,Prospect
REC-03874,Ishaan Shah,ishaan.shah3874@example.com,Mumbai,Maharashtra,India,46,2025-10-10,295.28,Inactive
REC-03875,Aarav Shah,aarav.shah3875@example.com,Mumbai,Maharashtra,India,49,2025-12-01,4855.60,Inactive
REC-03876,Vivaan Mehta,vivaan.mehta3876@example.com,Surat,Gujarat,India,50,2025-12-14,1990.89,Active
REC-03877,Arjun Joshi,arjun.joshi3877@example.com,Delhi,Delhi,India,20,2025-07-27,550.81,Active
REC-03878,Diya Mehta,diya.mehta3878@example.com,Ahmedabad,Gujarat,India,53,2025-12-06,493.39,Inactive
REC-03879,Aarav Joshi,aarav.joshi3879@example.com,Jaipur,Rajasthan,India,28,2026-01-21,3971.58,Prospect
REC-03880,Arjun Reddy,arjun.reddy3880@example.com,Surat,Gujarat,India,47,2025-09-10,2807.13,Active
REC-03881,Aditya Reddy,aditya.reddy3881@example.com,Jaipur,Rajasthan,India,36,2025-10-31,3333.66,Inactive
REC-03882,Aarav Iyer,aarav.iyer3882@example.com,Pune,Maharashtra,India,38,2025-12-16,148.56,Prospect
REC-03883,Krish Shah,krish.shah3883@example.com,Ahmedabad,Gujarat,India,54,2025-05-03,2048.49,Inactive
REC-03884,Diya Patel,diya.patel3884@example.com,Mumbai,Maharashtra,India,54,2025-03-06,4008.54,Inactive
REC-03885,Aditya Verma,aditya.verma3885@example.com,Mumbai,Maharashtra,India,31,2025-03-28,2070.95,Prospect
REC-03886,Ananya Shah,ananya.shah3886@example.com,Ahmedabad,Gujarat,India,33,2025-05-29,4451.26,Active
REC-03887,Saanvi Nair,saanvi.nair3887@example.com,Mumbai,Maharashtra,India,44,2025-08-13,2314.01,Active
REC-03888,Saanvi Shah,saanvi.shah3888@example.com,Pune,Maharashtra,India,20,2025-12-24,2602.68,Inactive
REC-03889,Arjun Desai,arjun.desai3889@example.com,Mumbai,Maharashtra,India,37,2025-10-18,3221.35,Inactive
REC-03890,Riya Gupta,riya.gupta3890@example.com,Bengaluru,Karnataka,India,36,2025-12-05,3802.37,Active
REC-03891,Vivaan Nair,vivaan.nair3891@example.com,Chennai,Tamil Nadu,India,35,2025-05-21,4946.51,Prospect
REC-03892,Saanvi Desai,saanvi.desai3892@example.com,Delhi,Delhi,India,28,2026-02-15,2585.22,Active
REC-03893,Ananya Desai,ananya.desai3893@example.com,Pune,Maharashtra,India,31,2025-10-26,4625.64,Prospect
REC-03894,Aditya Kapoor,aditya.kapoor3894@example.com,Kolkata,West Bengal,India,24,2025-10-21,4380.74,Inactive
REC-03895,Aditya Shah,aditya.shah3895@example.com,Hyderabad,Telangana,India,51,2025-12-03,3666.35,Inactive
REC-03896,Kabir Kapoor,kabir.kapoor3896@example.com,Pune,Maharashtra,India,22,2026-01-16,1835.32,Prospect
REC-03897,Ishaan Nair,ishaan.nair3897@example.com,Chennai,Tamil Nadu,India,37,2025-07-24,2638.82,Inactive
REC-03898,Meera Mehta,meera.mehta3898@example.com,Ahmedabad,Gujarat,India,34,2025-11-01,3919.40,Active
REC-03899,Arjun Gupta,arjun.gupta3899@example.com,Surat,Gujarat,India,36,2025-12-18,1087.00,Inactive
REC-03900,Saanvi Reddy,saanvi.reddy3900@example.com,Hyderabad,Telangana,India,34,2025-12-12,2274.86,Active
REC-03901,Saanvi Iyer,saanvi.iyer3901@example.com,Delhi,Delhi,India,45,2025-06-18,2798.35,Active
REC-03902,Saanvi Kapoor,saanvi.kapoor3902@example.com,Hyderabad,Telangana,India,44,2025-07-12,498.28,Prospect
REC-03903,Ishaan Verma,ishaan.verma3903@example.com,Jaipur,Rajasthan,India,25,2025-08-07,4036.40,Prospect
REC-03904,Ananya Sharma,ananya.sharma3904@example.com,Kolkata,West Bengal,India,42,2025-03-11,2190.78,Prospect
REC-03905,Krish Nair,krish.nair3905@example.com,Hyderabad,Telangana,India,50,2025-03-13,1024.49,Inactive
REC-03906,Riya Patel,riya.patel3906@example.com,Ahmedabad,Gujarat,India,21,2025-11-08,3142.32,Active
REC-03907,Ananya Iyer,ananya.iyer3907@example.com,Pune,Maharashtra,India,44,2025-08-09,1345.76,Prospect
REC-03908,Aarav Desai,aarav.desai3908@example.com,Ahmedabad,Gujarat,India,37,2025-03-05,697.06,Inactive
REC-03909,Krish Shah,krish.shah3909@example.com,Surat,Gujarat,India,46,2025-07-05,564.40,Inactive
REC-03910,Kabir Verma,kabir.verma3910@example.com,Bengaluru,Karnataka,India,39,2025-04-29,640.57,Prospect
REC-03911,Ishaan Reddy,ishaan.reddy3911@example.com,Chennai,Tamil Nadu,India,33,2025-03-25,1910.76,Active
REC-03912,Diya Sharma,diya.sharma3912@example.com,Surat,Gujarat,India,30,2025-09-29,513.17,Prospect
REC-03913,Ishaan Shah,ishaan.shah3913@example.com,Jaipur,Rajasthan,India,53,2025-05-07,2388.15,Active
REC-03914,Arjun Mehta,arjun.mehta3914@example.com,Hyderabad,Telangana,India,40,2025-03-15,3819.81,Active
REC-03915,Riya Desai,riya.desai3915@example.com,Hyderabad,Telangana,India,49,2025-06-25,1392.25,Active
REC-03916,Riya Verma,riya.verma3916@example.com,Kolkata,West Bengal,India,30,2025-02-20,4648.86,Inactive
REC-03917,Aarav Gupta,aarav.gupta3917@example.com,Jaipur,Rajasthan,India,41,2025-11-09,913.38,Prospect
REC-03918,Krish Mehta,krish.mehta3918@example.com,Surat,Gujarat,India,52,2025-07-06,2197.10,Prospect
REC-03919,Kabir Kapoor,kabir.kapoor3919@example.com,Surat,Gujarat,India,33,2025-10-26,3200.57,Prospect
REC-03920,Vivaan Iyer,vivaan.iyer3920@example.com,Chennai,Tamil Nadu,India,50,2025-12-15,3660.32,Prospect
REC-03921,Krish Nair,krish.nair3921@example.com,Bengaluru,Karnataka,India,50,2025-11-17,3081.47,Active
REC-03922,Riya Desai,riya.desai3922@example.com,Surat,Gujarat,India,49,2026-02-20,3343.98,Inactive
REC-03923,Meera Nair,meera.nair3923@example.com,Kolkata,West Bengal,India,31,2025-09-20,1495.92,Inactive
REC-03924,Ishaan Joshi,ishaan.joshi3924@example.com,Hyderabad,Telangana,India,33,2025-09-14,3519.93,Inactive
REC-03925,Krish Reddy,krish.reddy3925@example.com,Ahmedabad,Gujarat,India,20,2025-06-13,408.35,Active
REC-03926,Ananya Shah,ananya.shah3926@example.com,Mumbai,Maharashtra,India,20,2025-04-28,1923.44,Prospect
REC-03927,Meera Iyer,meera.iyer3927@example.com,Delhi,Delhi,India,32,2026-01-18,3212.23,Prospect
REC-03928,Kabir Patel,kabir.patel3928@example.com,Delhi,Delhi,India,35,2025-08-19,808.38,Prospect
REC-03929,Arjun Sharma,arjun.sharma3929@example.com,Delhi,Delhi,India,45,2025-09-02,1555.40,Active
REC-03930,Vivaan Shah,vivaan.shah3930@example.com,Mumbai,Maharashtra,India,31,2026-02-14,1656.56,Prospect
REC-03931,Ishaan Gupta,ishaan.gupta3931@example.com,Chennai,Tamil Nadu,India,40,2025-07-11,3699.90,Inactive
REC-03932,Aditya Gupta,aditya.gupta3932@example.com,Bengaluru,Karnataka,India,36,2025-07-15,444.16,Inactive
REC-03933,Vivaan Sharma,vivaan.sharma3933@example.com,Kolkata,West Bengal,India,31,2025-10-26,3520.94,Inactive
REC-03934,Aarav Iyer,aarav.iyer3934@example.com,Delhi,Delhi,India,20,2025-04-30,2550.90,Prospect
REC-03935,Arjun Nair,arjun.nair3935@example.com,Kolkata,West Bengal,India,22,2025-05-22,4223.80,Active
REC-03936,Arjun Mehta,arjun.mehta3936@example.com,Mumbai,Maharashtra,India,54,2025-05-24,1858.49,Inactive
REC-03937,Saanvi Gupta,saanvi.gupta3937@example.com,Delhi,Delhi,India,51,2025-04-25,1685.44,Prospect
REC-03938,Kabir Iyer,kabir.iyer3938@example.com,Hyderabad,Telangana,India,38,2025-10-26,2060.03,Prospect
REC-03939,Arjun Verma,arjun.verma3939@example.com,Pune,Maharashtra,India,27,2025-03-23,1338.96,Inactive
REC-03940,Diya Kapoor,diya.kapoor3940@example.com,Mumbai,Maharashtra,India,31,2026-01-24,2759.66,Inactive
REC-03941,Aditya Iyer,aditya.iyer3941@example.com,Surat,Gujarat,India,38,2025-06-18,3783.64,Prospect
REC-03942,Diya Shah,diya.shah3942@example.com,Delhi,Delhi,India,36,2025-09-03,2715.49,Prospect
REC-03943,Riya Sharma,riya.sharma3943@example.com,Mumbai,Maharashtra,India,47,2026-01-29,3878.69,Prospect
REC-03944,Meera Verma,meera.verma3944@example.com,Mumbai,Maharashtra,India,28,2026-01-14,4270.49,Active
REC-03945,Vivaan Iyer,vivaan.iyer3945@example.com,Delhi,Delhi,India,24,2026-02-02,2474.43,Inactive
REC-03946,Arjun Kapoor,arjun.kapoor3946@example.com,Mumbai,Maharashtra,India,46,2025-10-03,2723.91,Prospect
REC-03947,Aarav Nair,aarav.nair3947@example.com,Bengaluru,Karnataka,India,20,2025-09-06,2335.48,Prospect
REC-03948,Aarav Reddy,aarav.reddy3948@example.com,Surat,Gujarat,India,40,2025-08-27,1897.56,Prospect
REC-03949,Ananya Kapoor,ananya.kapoor3949@example.com,Pune,Maharashtra,India,31,2025-04-04,2067.84,Prospect
REC-03950,Ishaan Shah,ishaan.shah3950@example.com,Jaipur,Rajasthan,India,26,2025-05-21,2839.39,Inactive
REC-03951,Ishaan Mehta,ishaan.mehta3951@example.com,Mumbai,Maharashtra,India,27,2025-08-11,4959.13,Inactive
REC-03952,Arjun Verma,arjun.verma3952@example.com,Kolkata,West Bengal,India,28,2025-12-10,1932.70,Prospect
REC-03953,Ananya Patel,ananya.patel3953@example.com,Pune,Maharashtra,India,48,2025-12-27,2763.05,Inactive
REC-03954,Saanvi Iyer,saanvi.iyer3954@example.com,Mumbai,Maharashtra,India,32,2025-09-05,1148.22,Inactive
REC-03955,Arjun Verma,arjun.verma3955@example.com,Mumbai,Maharashtra,India,35,2025-04-17,1810.80,Inactive
REC-03956,Riya Reddy,riya.reddy3956@example.com,Bengaluru,Karnataka,India,51,2026-01-16,4780.77,Prospect
REC-03957,Vivaan Shah,vivaan.shah3957@example.com,Delhi,Delhi,India,54,2025-11-22,1502.25,Active
REC-03958,Riya Desai,riya.desai3958@example.com,Bengaluru,Karnataka,India,33,2025-03-16,3508.86,Prospect
REC-03959,Kabir Desai,kabir.desai3959@example.com,Delhi,Delhi,India,34,2025-06-26,1839.50,Active
REC-03960,Diya Patel,diya.patel3960@example.com,Mumbai,Maharashtra,India,23,2026-01-19,1693.73,Inactive
REC-03961,Aditya Patel,aditya.patel3961@example.com,Chennai,Tamil Nadu,India,27,2025-12-10,1332.84,Prospect
REC-03962,Saanvi Patel,saanvi.patel3962@example.com,Ahmedabad,Gujarat,India,24,2025-09-05,4082.16,Prospect
REC-03963,Ishaan Iyer,ishaan.iyer3963@example.com,Pune,Maharashtra,India,31,2025-07-08,4034.11,Inactive
REC-03964,Kabir Nair,kabir.nair3964@example.com,Kolkata,West Bengal,India,52,2025-09-18,633.38,Prospect
REC-03965,Aarav Patel,aarav.patel3965@example.com,Mumbai,Maharashtra,India,39,2025-08-29,3036.62,Prospect
REC-03966,Ishaan Verma,ishaan.verma3966@example.com,Kolkata,West Bengal,India,39,2025-12-03,3705.23,Inactive
REC-03967,Ananya Joshi,ananya.joshi3967@example.com,Delhi,Delhi,India,26,2025-04-30,772.95,Prospect
REC-03968,Meera Desai,meera.desai3968@example.com,Hyderabad,Telangana,India,34,2025-03-27,3557.24,Prospect
REC-03969,Vivaan Kapoor,vivaan.kapoor3969@example.com,Delhi,Delhi,India,33,2025-08-18,3716.65,Inactive
REC-03970,Ishaan Desai,ishaan.desai3970@example.com,Jaipur,Rajasthan,India,50,2025-07-22,1575.58,Prospect
REC-03971,Aditya Iyer,aditya.iyer3971@example.com,Ahmedabad,Gujarat,India,28,2025-09-03,1294.90,Prospect
REC-03972,Vivaan Iyer,vivaan.iyer3972@example.com,Delhi,Delhi,India,47,2025-04-10,3085.40,Prospect
REC-03973,Ananya Joshi,ananya.joshi3973@example.com,Pune,Maharashtra,India,37,2026-02-11,3354.91,Inactive
REC-03974,Meera Verma,meera.verma3974@example.com,Hyderabad,Telangana,India,31,2025-04-26,2264.61,Prospect
REC-03975,Diya Kapoor,diya.kapoor3975@example.com,Kolkata,West Bengal,India,51,2025-08-29,2885.34,Prospect
REC-03976,Aarav Gupta,aarav.gupta3976@example.com,Kolkata,West Bengal,India,41,2025-07-27,1468.88,Active
REC-03977,Kabir Patel,kabir.patel3977@example.com,Pune,Maharashtra,India,31,2025-03-25,1749.23,Inactive
REC-03978,Meera Nair,meera.nair3978@example.com,Mumbai,Maharashtra,India,48,2025-10-18,3234.22,Inactive
REC-03979,Aarav Sharma,aarav.sharma3979@example.com,Chennai,Tamil Nadu,India,47,2025-02-22,3735.71,Inactive
REC-03980,Ananya Shah,ananya.shah3980@example.com,Mumbai,Maharashtra,India,41,2025-10-14,3690.99,Inactive
REC-03981,Krish Reddy,krish.reddy3981@example.com,Delhi,Delhi,India,37,2025-10-26,4710.80,Prospect
REC-03982,Saanvi Shah,saanvi.shah3982@example.com,Hyderabad,Telangana,India,48,2025-12-12,2714.13,Inactive
REC-03983,Arjun Kapoor,arjun.kapoor3983@example.com,Chennai,Tamil Nadu,India,21,2025-06-01,4204.43,Active
REC-03984,Arjun Mehta,arjun.mehta3984@example.com,Surat,Gujarat,India,49,2025-10-05,2023.89,Inactive
REC-03985,Saanvi Desai,saanvi.desai3985@example.com,Hyderabad,Telangana,India,39,2026-01-19,3150.55,Active
REC-03986,Arjun Desai,arjun.desai3986@example.com,Pune,Maharashtra,India,26,2025-05-23,4410.86,Prospect
REC-03987,Kabir Sharma,kabir.sharma3987@example.com,Hyderabad,Telangana,India,21,2025-11-09,258.33,Inactive
REC-03988,Ananya Gupta,ananya.gupta3988@example.com,Ahmedabad,Gujarat,India,54,2025-09-20,3173.77,Prospect
REC-03989,Saanvi Shah,saanvi.shah3989@example.com,Jaipur,Rajasthan,India,29,2025-02-23,938.59,Active
REC-03990,Saanvi Gupta,saanvi.gupta3990@example.com,Bengaluru,Karnataka,India,29,2025-05-19,2089.69,Inactive
REC-03991,Vivaan Kapoor,vivaan.kapoor3991@example.com,Kolkata,West Bengal,India,40,2025-09-10,2293.99,Prospect
REC-03992,Aditya Sharma,aditya.sharma3992@example.com,Bengaluru,Karnataka,India,25,2026-02-05,141.71,Prospect
REC-03993,Riya Sharma,riya.sharma3993@example.com,Kolkata,West Bengal,India,39,2025-03-09,270.13,Inactive
REC-03994,Krish Gupta,krish.gupta3994@example.com,Ahmedabad,Gujarat,India,27,2025-12-18,2828.53,Active
REC-03995,Arjun Reddy,arjun.reddy3995@example.com,Kolkata,West Bengal,India,37,2025-05-10,2267.73,Prospect
REC-03996,Vivaan Kapoor,vivaan.kapoor3996@example.com,Surat,Gujarat,India,51,2025-10-05,1389.39,Inactive
REC-03997,Kabir Desai,kabir.desai3997@example.com,Jaipur,Rajasthan,India,27,2025-06-17,4630.44,Active
REC-03998,Ananya Gupta,ananya.gupta3998@example.com,Mumbai,Maharashtra,India,24,2025-07-22,3065.95,Prospect
REC-03999,Aarav Joshi,aarav.joshi3999@example.com,Delhi,Delhi,India,43,2025-04-01,4752.38,Prospect
REC-04000,Vivaan Mehta,vivaan.mehta4000@example.com,Pune,Maharashtra,India,36,2025-07-15,1749.07,Prospect
REC-04001,Diya Mehta,diya.mehta4001@example.com,Chennai,Tamil Nadu,India,46,2025-04-04,2136.90,Active
REC-04002,Arjun Iyer,arjun.iyer4002@example.com,Mumbai,Maharashtra,India,53,2025-05-11,1312.67,Prospect
REC-04003,Aarav Iyer,aarav.iyer4003@example.com,Ahmedabad,Gujarat,India,49,2025-11-28,4852.47,Inactive
REC-04004,Ananya Verma,ananya.verma4004@example.com,Jaipur,Rajasthan,India,34,2025-07-02,3207.73,Prospect
REC-04005,Aarav Iyer,aarav.iyer4005@example.com,Chennai,Tamil Nadu,India,51,2025-03-14,2579.52,Prospect
REC-04006,Ananya Patel,ananya.patel4006@example.com,Mumbai,Maharashtra,India,38,2025-10-18,1961.99,Inactive
REC-04007,Aarav Reddy,aarav.reddy4007@example.com,Kolkata,West Bengal,India,24,2025-07-17,169.64,Active
REC-04008,Arjun Gupta,arjun.gupta4008@example.com,Kolkata,West Bengal,India,50,2025-06-22,2405.36,Active
REC-04009,Riya Joshi,riya.joshi4009@example.com,Delhi,Delhi,India,32,2025-11-05,4463.19,Prospect
REC-04010,Ananya Reddy,ananya.reddy4010@example.com,Mumbai,Maharashtra,India,28,2025-07-14,2648.73,Inactive
REC-04011,Ananya Patel,ananya.patel4011@example.com,Ahmedabad,Gujarat,India,45,2025-05-29,571.63,Active
REC-04012,Aarav Desai,aarav.desai4012@example.com,Chennai,Tamil Nadu,India,27,2025-03-26,3928.65,Inactive
REC-04013,Kabir Reddy,kabir.reddy4013@example.com,Kolkata,West Bengal,India,20,2025-10-19,4104.20,Active
REC-04014,Meera Sharma,meera.sharma4014@example.com,Hyderabad,Telangana,India,23,2025-12-05,3766.17,Inactive
REC-04015,Ananya Mehta,ananya.mehta4015@example.com,Mumbai,Maharashtra,India,38,2025-05-30,961.02,Inactive
REC-04016,Aditya Iyer,aditya.iyer4016@example.com,Mumbai,Maharashtra,India,29,2025-08-08,753.63,Prospect
REC-04017,Krish Mehta,krish.mehta4017@example.com,Chennai,Tamil Nadu,India,50,2025-04-12,3703.18,Active
REC-04018,Aarav Nair,aarav.nair4018@example.com,Bengaluru,Karnataka,India,24,2026-02-13,4767.97,Prospect
REC-04019,Vivaan Reddy,vivaan.reddy4019@example.com,Kolkata,West Bengal,India,46,2025-11-01,2266.30,Prospect
REC-04020,Saanvi Sharma,saanvi.sharma4020@example.com,Chennai,Tamil Nadu,India,54,2025-07-07,4403.65,Prospect
REC-04021,Ananya Patel,ananya.patel4021@example.com,Mumbai,Maharashtra,India,45,2025-07-31,558.66,Inactive
REC-04022,Krish Nair,krish.nair4022@example.com,Jaipur,Rajasthan,India,49,2025-06-07,3900.52,Inactive
REC-04023,Ishaan Kapoor,ishaan.kapoor4023@example.com,Pune,Maharashtra,India,39,2025-03-03,4496.03,Inactive
REC-04024,Ishaan Sharma,ishaan.sharma4024@example.com,Hyderabad,Telangana,India,27,2025-03-16,1863.18,Active
REC-04025,Ananya Patel,ananya.patel4025@example.com,Jaipur,Rajasthan,India,26,2025-08-13,101.75,Prospect
REC-04026,Saanvi Desai,saanvi.desai4026@example.com,Hyderabad,Telangana,India,34,2025-05-27,399.10,Active
REC-04027,Ishaan Sharma,ishaan.sharma4027@example.com,Hyderabad,Telangana,India,35,2026-01-06,361.80,Active
REC-04028,Saanvi Sharma,saanvi.sharma4028@example.com,Ahmedabad,Gujarat,India,50,2025-08-03,4584.61,Inactive
REC-04029,Arjun Sharma,arjun.sharma4029@example.com,Chennai,Tamil Nadu,India,27,2025-06-18,2513.80,Prospect
REC-04030,Meera Patel,meera.patel4030@example.com,Ahmedabad,Gujarat,India,31,2025-10-31,1085.66,Inactive
REC-04031,Saanvi Shah,saanvi.shah4031@example.com,Kolkata,West Bengal,India,44,2025-11-03,4078.44,Active
REC-04032,Riya Kapoor,riya.kapoor4032@example.com,Kolkata,West Bengal,India,20,2025-07-22,3826.58,Active
REC-04033,Diya Reddy,diya.reddy4033@example.com,Bengaluru,Karnataka,India,44,2025-07-29,3235.27,Inactive
REC-04034,Aditya Kapoor,aditya.kapoor4034@example.com,Ahmedabad,Gujarat,India,31,2025-03-06,2821.36,Prospect
REC-04035,Meera Gupta,meera.gupta4035@example.com,Chennai,Tamil Nadu,India,40,2026-02-18,2491.45,Inactive
REC-04036,Diya Joshi,diya.joshi4036@example.com,Bengaluru,Karnataka,India,51,2025-07-31,2753.37,Active
REC-04037,Riya Kapoor,riya.kapoor4037@example.com,Pune,Maharashtra,India,40,2025-10-09,4466.61,Active
REC-04038,Arjun Shah,arjun.shah4038@example.com,Mumbai,Maharashtra,India,25,2025-11-03,4834.41,Inactive
REC-04039,Aditya Shah,aditya.shah4039@example.com,Jaipur,Rajasthan,India,46,2025-09-28,1679.13,Active
REC-04040,Arjun Verma,arjun.verma4040@example.com,Ahmedabad,Gujarat,India,27,2025-03-04,143.41,Prospect
REC-04041,Saanvi Kapoor,saanvi.kapoor4041@example.com,Mumbai,Maharashtra,India,48,2026-01-03,1059.09,Active
REC-04042,Ishaan Nair,ishaan.nair4042@example.com,Mumbai,Maharashtra,India,53,2025-09-15,2153.21,Inactive
REC-04043,Riya Shah,riya.shah4043@example.com,Jaipur,Rajasthan,India,26,2025-06-26,3557.00,Active
REC-04044,Vivaan Nair,vivaan.nair4044@example.com,Chennai,Tamil Nadu,India,42,2025-03-17,2174.11,Prospect
REC-04045,Diya Iyer,diya.iyer4045@example.com,Mumbai,Maharashtra,India,21,2025-12-10,556.22,Inactive
REC-04046,Riya Reddy,riya.reddy4046@example.com,Pune,Maharashtra,India,45,2026-02-19,3355.42,Prospect
REC-04047,Ananya Verma,ananya.verma4047@example.com,Hyderabad,Telangana,India,31,2025-04-16,3160.59,Active
REC-04048,Diya Nair,diya.nair4048@example.com,Jaipur,Rajasthan,India,21,2025-09-01,1893.79,Active
REC-04049,Aditya Reddy,aditya.reddy4049@example.com,Bengaluru,Karnataka,India,41,2025-05-31,224.96,Active
REC-04050,Ishaan Gupta,ishaan.gupta4050@example.com,Mumbai,Maharashtra,India,31,2025-12-12,1224.95,Prospect
REC-04051,Kabir Iyer,kabir.iyer4051@example.com,Jaipur,Rajasthan,India,48,2025-04-20,835.06,Prospect
REC-04052,Kabir Verma,kabir.verma4052@example.com,Mumbai,Maharashtra,India,50,2025-03-08,4447.82,Inactive
REC-04053,Krish Mehta,krish.mehta4053@example.com,Chennai,Tamil Nadu,India,24,2025-11-18,3009.63,Prospect
REC-04054,Vivaan Mehta,vivaan.mehta4054@example.com,Hyderabad,Telangana,India,27,2025-05-16,4262.65,Inactive
